annee_deces,nom,sexe,date_naissance,precision_naissance,date_deces,precision_deces,age_au_deces,nb_editions_wikipedia,dates_ambigues,article_wikipedia_fr,wikidata_id
1990,Imre Mikes,homme,1900-02-09,jour,1990-03-30,jour,90,2,,,Q12349230
1990,Chériane,femme,1898-06-16,jour,1990-03-31,jour,91,2,,https://fr.wikipedia.org/wiki/Ch%C3%A9riane,Q63093369
1990,Georges Item,homme,1927-08-03,jour,1990-03-31,jour,62,2,,https://fr.wikipedia.org/wiki/Georges_Item,Q3102922
1990,Piera Aulagnier,femme,1923-11-19,jour,1990-03-31,jour,66,9,,https://fr.wikipedia.org/wiki/Piera_Aulagnier,Q459094
1990,Pierre Destailles,homme,1909-05-16,jour,1990-03-31,jour,80,3,,https://fr.wikipedia.org/wiki/Pierre_Destailles,Q3384732
1990,Yves Béquignon,homme,1899-04-06,jour,1990-04-01,jour,90,1,,,Q30250370
1990,Jacques Piette,homme,1916-05-13,jour,1990-04-02,jour,73,3,,https://fr.wikipedia.org/wiki/Jacques_Piette,Q3159767
1990,Georges Bermond-Gonnet,homme,1921-09-19,jour,1990-04-06,jour,68,2,,https://fr.wikipedia.org/wiki/Georges_Bermond-Gonnet,Q3102276
1990,Marcel Batigne,homme,1911-09-05,jour,1990-04-06,jour,78,1,,https://fr.wikipedia.org/wiki/Marcel_Batigne,Q3288647
1990,Maurice Martin,homme,1920-04-07,jour,1990-04-06,jour,69,1,,https://fr.wikipedia.org/wiki/Maurice_Martin_(pilote),Q8319033
1990,Antoine Masurel,homme,1912-07-10,jour,1990-04-07,jour,77,1,,https://fr.wikipedia.org/wiki/Antoine_Masurel,Q38464643
1990,André Amar,homme,1908-02-10,jour,1990-04-08,jour,82,1,,https://fr.wikipedia.org/wiki/Andr%C3%A9_Amar,Q21634617
1990,Jean Orieux,homme,1907-05-20,jour,1990-04-08,jour,82,4,,https://fr.wikipedia.org/wiki/Jean_Orieux,Q1553744
1990,Aldo Bertocco,homme,1911-12-07,jour,1990-04-09,jour,78,7,,https://fr.wikipedia.org/wiki/Aldo_Bertocco,Q16749950
1990,Fabrice Hélion,homme,1947-04-19,jour,1990-04-09,jour,42,1,,,Q49872147
1990,Georges Jauneau,homme,1906-11-26,jour,1990-04-09,jour,83,1,,https://fr.wikipedia.org/wiki/Georges_Jauneau_(homme_politique),Q20027681
1990,Pierre Paul Desrumaux,homme,1899-03-22,jour,1990-04-09,jour,91,1,,https://fr.wikipedia.org/wiki/Pierre_Desrumaux,Q62055370
1990,Gilbert Guilleminault,homme,1914-01-12,jour,1990-04-10,jour,76,1,,https://fr.wikipedia.org/wiki/Gilbert_Guilleminault,Q3105738
1990,Raymond Froment,homme,1913-01-17,jour,1990-04-10,jour,77,1,,,Q21407438
1990,Jean Barras,homme,1924-05-04,jour,1990-04-11,jour,65,1,,https://fr.wikipedia.org/wiki/Jean_Barras,Q3170607
1990,Isabelle Waldberg,femme,1911-05-10,jour,1990-04-12,jour,78,4,,https://fr.wikipedia.org/wiki/Isabelle_Waldberg,Q3155057
1990,Jules Calligé,homme,1896-09-01,jour,1990-04-12,jour,93,1,,,Q123368400
1990,Noël Chapuis,homme,1914-12-25,jour,1990-04-12,jour,75,1,,https://fr.wikipedia.org/wiki/No%C3%ABl_Chapuis,Q3345787
1990,Pierre Prévost,homme,1901-08-13,jour,1990-04-12,jour,88,1,,https://fr.wikipedia.org/wiki/Pierre_Pr%C3%A9vost_(homme_politique),Q3386698
1990,Daniel Laborne,homme,1902-10-06,jour,1990-04-13,jour,87,1,,https://fr.wikipedia.org/wiki/Daniel_Laborne,Q33381015
1990,Jean-Louis Garot,homme,1916-05-29,jour,1990-04-13,jour,73,1,,https://fr.wikipedia.org/wiki/Jean-Louis_Garot,Q108920737
1990,Georges Finet,homme,1898-09-06,jour,1990-04-14,jour,91,4,,https://fr.wikipedia.org/wiki/Georges_Finet,Q11699661
1990,Georges Lacombe,homme,1902-08-19,jour,1990-04-14,jour,87,21,,https://fr.wikipedia.org/wiki/Georges_Lacombe_(r%C3%A9alisateur),Q326479
1990,Jean Bourgeois-Pichat,homme,1912-06-21,jour,1990-04-15,jour,77,2,,https://fr.wikipedia.org/wiki/Jean_Bourgeois-Pichat,Q3170926
1990,Anne Philipe,femme,1917-06-20,jour,1990-04-16,jour,72,10,,https://fr.wikipedia.org/wiki/Anne_Philipe,Q2851237
1990,Brian de Martinoir,homme,1921,année,1990-04-16,jour,,1,,https://fr.wikipedia.org/wiki/Brian_de_Martinoir,Q2925042
1990,Henri Birault,homme,1918-03-18,jour,1990-04-16,jour,72,1,,https://fr.wikipedia.org/wiki/Henri_Birault,Q3130688
1990,Léopold Kretz,homme,1907-02-04,jour,1990-04-16,jour,83,4,,https://fr.wikipedia.org/wiki/L%C3%A9opold_Kretz,Q16236515
1990,Alexis Hocquenghem,homme,1908-01-14,jour,1990-04-17,jour,82,3,,https://fr.wikipedia.org/wiki/Alexis_Hocquenghem,Q4721463
1990,Michel Maury-Laribière,homme,1920-04-12,jour,1990-04-17,jour,70,1,,https://fr.wikipedia.org/wiki/Michel_Maury-Laribi%C3%A8re,Q3310323
1990,Suzanne Bernus,femme,1928-05-18,jour,1990-04-17,jour,61,1,,https://fr.wikipedia.org/wiki/Suzanne_Bernus,Q63675931
1990,Frédéric Rossif,homme,1922-02-16,jour,1990-04-18,jour,68,18,,https://fr.wikipedia.org/wiki/Fr%C3%A9d%C3%A9ric_Rossif,Q1705566
1990,Just Calveyrach,homme,1900,année,1990-04-19,jour,,1,,,Q11929487
1990,Erté,homme,1892-10-11,jour,1990-04-21,jour,97,14,,https://fr.wikipedia.org/wiki/Ert%C3%A9,Q984309
1990,Roméo Antoniotti,homme,1914-01-06,jour,1990-04-23,jour,76,1,,https://fr.wikipedia.org/wiki/Rom%C3%A9o_Antoniotti,Q3441319
1990,Bianca Tchoubar,femme,1910-10-22,jour,1990-04-24,jour,79,6,,https://fr.wikipedia.org/wiki/Bianca_Tchoubar,Q28952284
1990,Fred Klein,homme,1898-04-08,jour,1990-04-25,jour,92,7,,https://fr.wikipedia.org/wiki/Fred_Klein_(peintre),Q532902
1990,Claude-Henri,homme,1915-08-02,jour,1990-04-27,jour,74,2,,https://fr.wikipedia.org/wiki/Claude-Henri,Q44681899
1990,Thierry Chaput,homme,1949-10-12,jour,1990-04-28,jour,40,2,,https://fr.wikipedia.org/wiki/Thierry_Chaput,Q54807409
1990,Jean-Baptiste Gaï,homme,1898-07-16,jour,1990-04-29,jour,91,1,,https://fr.wikipedia.org/wiki/Jean_Baptiste_Ga%C3%AF,Q56305091
1990,Paul Reuter,homme,1911-02-12,jour,1990-04-29,jour,79,5,,https://fr.wikipedia.org/wiki/Paul_Reuter,Q4402824
1990,Antoine Vitez,homme,1930-12-20,jour,1990-04-30,jour,59,15,,https://fr.wikipedia.org/wiki/Antoine_Vitez,Q2657576
1990,Léopold Servole,homme,1906-09-22,jour,1990-04-30,jour,83,2,,https://fr.wikipedia.org/wiki/L%C3%A9opold_Servole,Q3271882
1990,Gabriel Debien,homme,1906-09-14,jour,1990-05-01,jour,83,1,,https://fr.wikipedia.org/wiki/Gabriel_Debien,Q24198078
1990,Jean Feutren,homme,1912-11-15,jour,1990-05-01,jour,77,1,,https://fr.wikipedia.org/wiki/Jean_Feutren,Q3172008
1990,Jean Jérôme,homme,1906-03-12,jour,1990-05-01,jour,84,5,,https://fr.wikipedia.org/wiki/Jean_J%C3%A9r%C3%B4me,Q3172872
1990,Simone Escoffier,femme,1911-03-25,jour,1990-05-01,jour,79,3,,https://fr.wikipedia.org/wiki/Simone_Escoffier,Q16603775
1990,Germain Bazin,homme,1901-09-24,jour,1990-05-02,jour,88,9,,https://fr.wikipedia.org/wiki/Germain_Bazin,Q544531
1990,Nanie Bridgman,femme,1907-02-02,jour,1990-05-02,jour,83,1,,https://fr.wikipedia.org/wiki/Nanie_Bridgman,Q55629071
1990,François Houang,homme,1911-09-04,jour,1990-05-03,jour,78,1,,https://fr.wikipedia.org/wiki/Fran%C3%A7ois_Houang,Q3084865
1990,Georges Dargouge,homme,1897-03-27,jour,1990-05-05,jour,93,2,,https://fr.wikipedia.org/wiki/Georges_Dargouge,Q73855371
1990,Jean Keller,homme,1905-06-22,jour,1990-05-05,jour,84,4,,https://fr.wikipedia.org/wiki/Jean_Keller,Q20817478
1990,Anatole Kopp,homme,1915-11-01,jour,1990-05-06,jour,74,4,,https://fr.wikipedia.org/wiki/Anatole_Kopp,Q2845586
1990,Hélène Pépée,femme,1902-11-12,jour,1990-05-06,jour,87,2,,https://fr.wikipedia.org/wiki/H%C3%A9l%C3%A8ne_P%C3%A9p%C3%A9e,Q21294791
1990,Jean-Pierre Imbach,homme,1947-06-23,jour,1990-05-06,jour,42,1,,https://fr.wikipedia.org/wiki/Jean-Pierre_Imbach,Q3169412
1990,Joseph Réal,homme,1903-12-23,jour,1990-05-07,jour,86,2,,https://fr.wikipedia.org/wiki/Joseph_R%C3%A9al,Q3185605
1990,Maurice Carlton,homme,1913-11-20,jour,1990-05-07,jour,76,5,,https://fr.wikipedia.org/wiki/Maurice_Carlton,Q3300531
1990,Jean Lesourd,homme,1901-05-19,jour,1990-05-08,jour,88,1,,https://fr.wikipedia.org/wiki/Jean_Lesourd,Q64734560
1990,Robert Jospin,homme,1899-06-09,jour,1990-05-09,jour,90,1,,https://fr.wikipedia.org/wiki/Robert_Jospin,Q3435549
1990,Alain Messiaen,homme,1912-08-30,jour,1990-05-10,jour,77,1,,https://fr.wikipedia.org/wiki/Alain_Messiaen,Q26997566
1990,René Arotca,homme,1914-02-28,jour,1990-05-10,jour,76,1,,https://fr.wikipedia.org/wiki/Ren%C3%A9_Arot%C3%A7a,Q3425763
1990,Ernest Revenu,homme,1910-12-11,jour,1990-05-11,jour,79,1,,https://fr.wikipedia.org/wiki/Ernest_Revenu,Q3057156
1990,Louis Marcorelles,homme,1922-03-27,jour,1990-05-11,jour,68,1,,https://fr.wikipedia.org/wiki/Louis_Marcorelles,Q15971626
1990,Eduardo Ithurbide,homme,1908-03-10,jour,1990-05-12,jour,82,5,,https://fr.wikipedia.org/wiki/Eduardo_Ithurbide,Q9250661
1990,François-Julien Brun,homme,1909-06-18,jour,1990-05-13,jour,80,1,,,Q22696813
1990,André Amellér,homme,1912-01-02,jour,1990-05-14,jour,78,7,,https://fr.wikipedia.org/wiki/Andr%C3%A9_Amell%C3%A9r,Q516781
1990,Gabriel Domenech,homme,1920-09-04,jour,1990-05-14,jour,69,3,,https://fr.wikipedia.org/wiki/Gabriel_Domenech,Q3093716
1990,Nat Leeb,homme,1906-01-08,jour,1990-05-14,jour,84,1,,https://fr.wikipedia.org/wiki/Nat_Leeb,Q21460080
1990,Éric Chanton,homme,1963-08-21,jour,1990-05-14,jour,26,2,,https://fr.wikipedia.org/wiki/%C3%89ric_Chanton,Q63259074
1990,Marc Sandoz,homme,1904-11-24,jour,1990-05-16,jour,85,1,,https://fr.wikipedia.org/wiki/Marc_Sandoz,Q3288381
1990,Marcelle Kraemer-Bach,femme,1895-12-26,jour,1990-05-16,jour,94,2,,https://fr.wikipedia.org/wiki/Marcelle_Kraemer-Bach,Q76392180
1990,Robert Gall,homme,1918-05-27,jour,1990-05-16,jour,71,4,,https://fr.wikipedia.org/wiki/Robert_Gall_(parolier),Q3435185
1990,Auguste Jordan,homme,1909-02-21,jour,1990-05-17,jour,81,16,,https://fr.wikipedia.org/wiki/Auguste_Jordan,Q690527
1990,Henri-Léon Bloch,homme,1898-07-16,jour,1990-05-17,jour,91,3,,https://fr.wikipedia.org/wiki/Henri-L%C3%A9on_Bloch,Q63463277
1990,Manuel Anatol,homme,1903-05-08,jour,1990-05-17,jour,87,17,,https://fr.wikipedia.org/wiki/Manuel_Anatol,Q2756677
1990,Élise Rieuf,femme,1897-06-29,jour,1990-05-18,jour,92,2,,https://fr.wikipedia.org/wiki/%C3%89lise_Rieuf,Q3587959
1990,Alla Dusmenil,femme,1913-03-15,jour,1990-05-19,jour,77,2,,https://fr.wikipedia.org/wiki/Alla_Dumesnil,Q41792256
1990,Francine Lazurick,femme,1909-09-20,jour,1990-05-20,jour,80,1,,https://fr.wikipedia.org/wiki/Francine_Lazurick,Q3081220
1990,Alexandre Thomas,homme,1913-01-02,jour,1990-05-21,jour,77,3,,https://fr.wikipedia.org/wiki/Alexandre_Thomas_(homme_politique),Q15782302
1990,Josep Deloncle,homme,1913-05,mois,1990-05-22,jour,,3,,https://fr.wikipedia.org/wiki/Joseph_Deloncle,Q11928546
1990,Jacques Lob,homme,1932-08-19,jour,1990-05-24,jour,57,6,,https://fr.wikipedia.org/wiki/Jacques_Lob,Q1678028
1990,Jeanne de Salzmann,femme,1889-01-26,jour,1990-05-24,jour,101,10,,https://fr.wikipedia.org/wiki/Jeanne_de_Salzmann,Q443901
1990,Chris McGregor,homme,1936-12-24,jour,1990-05-26,jour,53,10,,https://fr.wikipedia.org/wiki/Chris_McGregor,Q241496
1990,Jacques Rivelaygue,homme,1936-05-28,jour,1990-05-26,jour,53,1,,https://fr.wikipedia.org/wiki/Jacques_Rivelaygue,Q3159882
1990,Jean-Pierre Velly,homme,1943-09-14,jour,1990-05-26,jour,46,3,,https://fr.wikipedia.org/wiki/Jean-Pierre_Velly,Q3169810
1990,Nicole Riche,femme,1925-11-01,jour,1990-05-26,jour,64,5,,https://fr.wikipedia.org/wiki/Nicole_Riche,Q3341113
1990,René David,homme,1906-01-12,jour,1990-05-26,jour,84,16,,https://fr.wikipedia.org/wiki/Ren%C3%A9_David_(juriste),Q1956473
1990,François Dordilly,homme,1896-07-08,jour,1990-05-28,jour,93,2,,https://fr.wikipedia.org/wiki/Fran%C3%A7ois_Dordilly,Q61748231
1990,Louis Papy,homme,1903-11-15,jour,1990-05-28,jour,86,1,,https://fr.wikipedia.org/wiki/Louis_Papy,Q13481904
1990,Jean Brajeux,homme,1895-08-25,jour,1990-05-29,jour,94,1,,https://fr.wikipedia.org/wiki/Jean_Brajeux,Q3170975
1990,Yann Moncomble,homme,1953-07-01,jour,1990-05-29,jour,36,1,,https://fr.wikipedia.org/wiki/Yann_Moncomble,Q3571679
1990,Yves Brayer,homme,1907-11-18,jour,1990-05-29,jour,82,9,,https://fr.wikipedia.org/wiki/Yves_Brayer,Q3102971
1990,Léo Dartey,femme,1898-04-02,jour,1990-06,mois,,2,,https://fr.wikipedia.org/wiki/L%C3%A9o_Dartey,Q3270461
1990,Jean-Marie Régnier,homme,1911-08-11,jour,1990-06-01,jour,78,1,,https://fr.wikipedia.org/wiki/Jean-Marie_R%C3%A9gnier,Q3167813
1990,Joseph Choy,homme,1905-08-19,jour,1990-06-01,jour,84,2,,https://fr.wikipedia.org/wiki/Joseph_Choy,Q3184758
1990,Odette Fabius,femme,1910-11-02,jour,1990-06-01,jour,79,3,,https://fr.wikipedia.org/wiki/Odette_Fabius,Q28030721
1990,Yvan Burger,homme,1957-09-30,jour,1990-06-01,jour,32,1,,https://fr.wikipedia.org/wiki/Yvan_Burger,Q3573333
1990,Claude Chabauty,homme,1910-05-04,jour,1990-06-02,jour,80,5,,https://fr.wikipedia.org/wiki/Claude_Chabauty,Q1096561
1990,Jean-Pierre Dozolme,homme,1906-04-24,jour,1990-06-04,jour,84,1,,https://fr.wikipedia.org/wiki/Jean-Pierre_Dozolme,Q16027349
1990,René Desroches,homme,1905-12-23,jour,1990-06-04,jour,84,3,,https://fr.wikipedia.org/wiki/Ren%C3%A9_Desroches,Q43324471
1990,Charles Lambert,homme,1932-03-05,jour,1990-06-05,jour,58,2,,,Q78566273
1990,Marcel Grignon,homme,1914-11-09,jour,1990-06-06,jour,75,5,,https://fr.wikipedia.org/wiki/Marcel_Grignon,Q782423
1990,Claude Godbillon,homme,1937-02-21,jour,1990-06-08,jour,53,2,,https://fr.wikipedia.org/wiki/Claude_Godbillon,Q14947259
1990,Jacques Boyer-Andrivet,homme,1918-02-21,jour,1990-06-08,jour,72,3,,https://fr.wikipedia.org/wiki/Jacques_Boyer-Andrivet,Q3158381
1990,Jean Marczewski,homme,1908-05-27,jour,1990-06-08,jour,82,3,,https://fr.wikipedia.org/wiki/Jean_Marczewski,Q3173381
1990,Hubert Rostaing,homme,1918-09-17,jour,1990-06-10,jour,71,6,,https://fr.wikipedia.org/wiki/Hubert_Rostaing,Q1633380
1990,Émile Morlaix,homme,1909-03-19,jour,1990-06-10,jour,81,3,,https://fr.wikipedia.org/wiki/%C3%89mile_Morlaix,Q3588672
1990,Jean Darrouzès,homme,1912-04-03,jour,1990-06-12,jour,78,2,,,Q14623218
1990,Charles Isautier,homme,1917-10-26,jour,1990-06-14,jour,72,1,,https://fr.wikipedia.org/wiki/Charles_Isautier,Q2959419
1990,Jean-François Pintat,homme,1923-07-29,jour,1990-06-14,jour,66,5,,https://fr.wikipedia.org/wiki/Jean-Fran%C3%A7ois_Pintat,Q3165826
1990,Alain Le Bras,homme,1945-08-01,jour,1990-06-16,jour,44,1,,https://fr.wikipedia.org/wiki/Alain_Le_Bras,Q2829993
1990,Alphonse Dupront,homme,1905-12-26,jour,1990-06-16,jour,84,2,,https://fr.wikipedia.org/wiki/Alphonse_Dupront,Q2839789
1990,Francis Bernard,homme,1908-04-30,jour,1990-06-16,jour,82,2,,https://fr.wikipedia.org/wiki/Francis_Bernard_(entomologiste),Q22111904
1990,René Blas,homme,1906-11-24,jour,1990-06-16,jour,83,1,,https://fr.wikipedia.org/wiki/Ren%C3%A9_Blas_(homme_politique),Q16672557
1990,René Lucas,homme,1898-07-17,jour,1990-06-16,jour,91,2,,https://fr.wikipedia.org/wiki/Ren%C3%A9_Lucas,Q3426566
1990,Gervais Gindre,homme,1927-08-03,jour,1990-06-17,jour,62,1,,,Q5553443
1990,Henri Debidour,homme,1907-11-28,jour,1990-06-17,jour,82,4,,https://fr.wikipedia.org/wiki/Henri_Debidour,Q1605797
1990,Henri Pérignon,homme,1879-10-14,jour,1990-06-18,jour,110,6,,https://fr.wikipedia.org/wiki/Henri_P%C3%A9rignon,Q3131859
1990,Renée Seilhean,femme,1897-03-18,jour,1990-06-20,jour,93,1,,https://fr.wikipedia.org/wiki/Ren%C3%A9e_Seilhean,Q24845172
1990,Israël Salzer,homme,1904-07-22,jour,1990-06-21,jour,85,1,,https://fr.wikipedia.org/wiki/Isra%C3%ABl_Salzer,Q3155670
1990,Jean Baillou,homme,1905-12-21,jour,1990-06-22,jour,84,1,,,Q1454103
1990,Moïse Cassorla,homme,1913-08-12,jour,1990-06-22,jour,76,5,,https://fr.wikipedia.org/wiki/Mo%C3%AFse_Cassorla,Q3327066
1990,Gabriel Macé,homme,1918-09-06,jour,1990-06-23,jour,71,1,,https://fr.wikipedia.org/wiki/Gabriel_Mac%C3%A9_(journaliste),Q3093843
1990,Jean Mourgues,homme,1919-09-04,jour,1990-06-23,jour,70,1,,https://fr.wikipedia.org/wiki/Jean_Mourgues,Q3173632
1990,Suzette Guillaud,femme,1894-01-16,jour,1990-06-23,jour,96,2,,https://fr.wikipedia.org/wiki/Suzette_Guillaud,Q3506079
1990,Juliette Bourgat,femme,1903-09-03,jour,1990-06-26,jour,86,1,,https://fr.wikipedia.org/wiki/Juliette_Bourgat,Q110172891
1990,Guy Renne,homme,1925-10-25,jour,1990-06-27,jour,64,3,,https://fr.wikipedia.org/wiki/Guy_Renne,Q89410873
1990,Jacques de Nervo,homme,1897-08-31,jour,1990-06-27,jour,92,2,,https://fr.wikipedia.org/wiki/Jacques_de_Nervo,Q17630696
1990,Bernard Le Douarec,homme,1912-12-09,jour,1990-06-28,jour,77,2,,https://fr.wikipedia.org/wiki/Bernard_Le_Douarec,Q19630029
1990,Henry Bizot,homme,1901-08-27,jour,1990-06-28,jour,88,2,,https://fr.wikipedia.org/wiki/Henry_Bizot,Q3132632
1990,Jacques Maziol,homme,1918-01-13,jour,1990-06-28,jour,72,6,,https://fr.wikipedia.org/wiki/Jacques_Maziol,Q3159535
1990,Nori Amano,homme,1924-10-22,jour,1990-06-28,jour,65,1,,https://fr.wikipedia.org/wiki/Nori_Amano,Q73253337
1990,Marcel Basler,homme,1917-01-23,jour,1990-06-29,jour,73,2,,https://fr.wikipedia.org/wiki/Marcel_Basler,Q27158089
1990,Louis Rubaud,homme,1917,année,1990-06-30,jour,,1,,https://fr.wikipedia.org/wiki/Louis_Rubaud,Q108934678
1990,Jean Manzon,homme,1915-02-02,jour,1990-07-01,jour,75,1,,,Q10306555
1990,Paul Gondjout,homme,1912-06-04,jour,1990-07-01,jour,78,6,oui,https://fr.wikipedia.org/wiki/Paul_Gondjout,Q950928
1990,André Astoux,homme,1919-04-27,jour,1990-07-02,jour,71,1,,https://fr.wikipedia.org/wiki/Andr%C3%A9_Astoux,Q64031657
1990,Antoine Saint-John,homme,1940-08-11,jour,1990-07-02,jour,49,7,,https://fr.wikipedia.org/wiki/Antoine_Saint-John,Q465392
1990,Dominique Bouet,homme,1964-03-31,jour,1990-07-02,jour,26,3,,https://fr.wikipedia.org/wiki/Dominique_Bouet,Q2394826
1990,Gabriel-Sébastien Simonet,homme,1909-03-28,jour,1990-07-02,jour,81,1,,https://fr.wikipedia.org/wiki/Gabriel-S%C3%A9bastien_Simonet,Q17308425
1990,Armand Apell,homme,1905-01-16,jour,1990-07-03,jour,85,15,,https://fr.wikipedia.org/wiki/Armand_Apell,Q2044935
1990,Maurice Girodias,homme,1919-04-12,jour,1990-07-03,jour,71,9,,https://fr.wikipedia.org/wiki/Maurice_Girodias,Q1911330
1990,Roger Lanta,homme,1908-06-16,jour,1990-07-04,jour,82,2,,https://fr.wikipedia.org/wiki/Roger_Lanta,Q94863509
1990,Jean Dabry,homme,1901-12-08,jour,1990-07-05,jour,88,3,,https://fr.wikipedia.org/wiki/Jean_Dabry,Q3171518
1990,Jacques-Olivier Grandjouan,homme,1902-12-13,jour,1990-07-07,jour,87,1,,https://fr.wikipedia.org/wiki/Jacques-Olivier_Grandjouan,Q65750891
1990,Jean Ravel,homme,1927-08-09,jour,1990-07-07,jour,62,3,,https://fr.wikipedia.org/wiki/Jean_Ravel,Q3174244
1990,Paul Laurent,homme,1925-05-01,jour,1990-07-08,jour,65,5,,https://fr.wikipedia.org/wiki/Paul_Laurent,Q2060867
1990,René Lennuyeux,homme,1904-09-13,jour,1990-07-08,jour,85,1,,,Q31155444
1990,Robert Murzeau,homme,1909-06-20,jour,1990-07-08,jour,81,7,,https://fr.wikipedia.org/wiki/Robert_Murzeau,Q3435978
1990,André Marcot,homme,1897-05-01,jour,1990-07-09,jour,93,2,,https://fr.wikipedia.org/wiki/Andr%C3%A9_Marcot,Q118482502
1990,Auguste Chrétienne,homme,1913-02-21,jour,1990-07-09,jour,77,1,,https://fr.wikipedia.org/wiki/Auguste_Chr%C3%A9tienne,Q2871126
1990,Hélène Boschi,femme,1917-08-11,jour,1990-07-09,jour,72,12,,https://fr.wikipedia.org/wiki/H%C3%A9l%C3%A8ne_Boschi,Q432871
1990,René Chanas,homme,1913-09-13,jour,1990-07-09,jour,76,8,,https://fr.wikipedia.org/wiki/Ren%C3%A9_Chanas,Q3425989
1990,Alain Chapel,homme,1937-12-30,jour,1990-07-10,jour,52,10,,https://fr.wikipedia.org/wiki/Alain_Chapel,Q2829655
1990,Armand Guibert,homme,1906-03-11,jour,1990-07-10,jour,84,4,,https://fr.wikipedia.org/wiki/Armand_Guibert,Q2861862
1990,Emmanuel La Gravière,homme,1904-04-01,jour,1990-07-10,jour,86,1,,https://fr.wikipedia.org/wiki/Emmanuel_La_Gravi%C3%A8re,Q20027725
1990,Francis Ledoux,homme,1906-06-10,jour,1990-07-10,jour,84,2,,https://fr.wikipedia.org/wiki/Francis_Ledoux,Q3081546
1990,André Lavie,homme,1959-06-28,jour,1990-07-12,jour,31,5,,https://fr.wikipedia.org/wiki/Andr%C3%A9_Lavie,Q2848108
1990,Marc Dantzer,homme,1903-07-30,jour,1990-07-12,jour,86,2,,https://fr.wikipedia.org/wiki/Marc_Dantzer,Q3287918
1990,Edmond Borocco,homme,1911-08-03,jour,1990-07-13,jour,78,3,,https://fr.wikipedia.org/wiki/Edmond_Borocco,Q3047759
1990,Roland de Margerie,homme,1899-05-06,jour,1990-07-13,jour,91,3,,https://fr.wikipedia.org/wiki/Roland_de_Margerie,Q3440305
1990,Henri Deudon,homme,1910-02-13,jour,1990-07-14,jour,80,1,,https://fr.wikipedia.org/wiki/Henri_Deudon,Q61919392
1990,Jacques Mouchel-Blaisot,homme,1920-06-22,jour,1990-07-14,jour,70,1,,https://fr.wikipedia.org/wiki/Jacques_Mouchel-Blaisot,Q108934072
1990,Jean Dauven,homme,1900-11-03,jour,1990-07-14,jour,89,1,,,Q6170512
1990,Alexandre Pawlisiak,homme,1913-05-26,jour,1990-07-15,jour,77,5,,https://fr.wikipedia.org/wiki/Alexandre_Pawlisiak,Q16749963
1990,Henri Desseigne,homme,1903-08-21,jour,1990-07-15,jour,86,3,,https://fr.wikipedia.org/wiki/Henri_Desseigne,Q3130976
1990,Rune Person,homme,1914-03-14,jour,1990-07-15,jour,76,1,,,Q28840086
1990,Harold Kay,homme,1926-03-16,jour,1990-07-16,jour,64,5,,https://fr.wikipedia.org/wiki/Harold_Kay,Q3127616
1990,André Chastel,homme,1912-11-15,jour,1990-07-18,jour,77,14,,https://fr.wikipedia.org/wiki/Andr%C3%A9_Chastel,Q283088
1990,Claude Lagoutte,homme,1935-12-10,jour,1990-07-18,jour,54,1,,https://fr.wikipedia.org/wiki/Claude_Lagoutte,Q20241017
1990,Georges Dargaud,homme,1911-04-27,jour,1990-07-18,jour,79,9,,https://fr.wikipedia.org/wiki/Georges_Dargaud,Q1508858
1990,Henry de Morant,homme,1905-08-11,jour,1990-07-18,jour,84,1,,,Q112391169
1990,Yves Chaland,homme,1957-04-03,jour,1990-07-18,jour,33,12,,https://fr.wikipedia.org/wiki/Yves_Chaland,Q1937177
1990,Joseph Doucé,homme,1945-04-13,jour,1990-07-19,jour,45,6,,https://fr.wikipedia.org/wiki/Joseph_Douc%C3%A9,Q2386899
1990,René Poirot,homme,1903-03-30,jour,1990-07-19,jour,87,1,,https://fr.wikipedia.org/wiki/Ren%C3%A9_Poirot,Q20027777
1990,Georges Flamant,homme,1903-09-03,jour,1990-07-20,jour,86,7,,https://fr.wikipedia.org/wiki/Georges_Flamant,Q3102707
1990,Jean-François Mercurio,homme,1956-03-23,jour,1990-07-20,jour,34,1,,https://fr.wikipedia.org/wiki/Jean-Fran%C3%A7ois_Mercurio,Q16269440
1990,Joseph Pardo,homme,1917-07-18,jour,1990-07-21,jour,73,1,,https://fr.wikipedia.org/wiki/Joseph_Pardo,Q111309655
1990,Sacha Pitoëff,homme,1920-03-11,jour,1990-07-21,jour,70,14,,https://fr.wikipedia.org/wiki/Sacha_Pito%C3%ABff,Q1358541
1990,André Guinebert,homme,1902-06-22,jour,1990-07-23,jour,88,1,,https://fr.wikipedia.org/wiki/Andr%C3%A9_Guinebert,Q2847905
1990,Gérard Beytout,homme,1930-09-08,jour,1990-07-23,jour,59,2,,https://fr.wikipedia.org/wiki/G%C3%A9rard_Beytout,Q3123756
