year,sexe,age,deces,perimetre
1993,femmes,12,57,France métropolitaine
1993,femmes,13,52,France métropolitaine
1993,femmes,14,61,France métropolitaine
1993,femmes,15,80,France métropolitaine
1993,femmes,16,122,France métropolitaine
1993,femmes,17,127,France métropolitaine
1993,femmes,18,173,France métropolitaine
1993,femmes,19,186,France métropolitaine
1993,femmes,20,157,France métropolitaine
1993,femmes,21,230,France métropolitaine
1993,femmes,22,197,France métropolitaine
1993,femmes,23,157,France métropolitaine
1993,femmes,24,202,France métropolitaine
1993,femmes,25,193,France métropolitaine
1993,femmes,26,227,France métropolitaine
1993,femmes,27,239,France métropolitaine
1993,femmes,28,289,France métropolitaine
1993,femmes,29,288,France métropolitaine
1993,femmes,30,277,France métropolitaine
1993,femmes,31,320,France métropolitaine
1993,femmes,32,335,France métropolitaine
1993,femmes,33,354,France métropolitaine
1993,femmes,34,313,France métropolitaine
1993,femmes,35,369,France métropolitaine
1993,femmes,36,386,France métropolitaine
1993,femmes,37,395,France métropolitaine
1993,femmes,38,443,France métropolitaine
1993,femmes,39,512,France métropolitaine
1993,femmes,40,534,France métropolitaine
1993,femmes,41,587,France métropolitaine
1993,femmes,42,611,France métropolitaine
1993,femmes,43,697,France métropolitaine
1993,femmes,44,760,France métropolitaine
1993,femmes,45,772,France métropolitaine
1993,femmes,46,829,France métropolitaine
1993,femmes,47,760,France métropolitaine
1993,femmes,48,686,France métropolitaine
1993,femmes,49,790,France métropolitaine
1993,femmes,50,755,France métropolitaine
1993,femmes,51,767,France métropolitaine
1993,femmes,52,732,France métropolitaine
1993,femmes,53,898,France métropolitaine
1993,femmes,54,977,France métropolitaine
1993,femmes,55,1125,France métropolitaine
1993,femmes,56,1198,France métropolitaine
1993,femmes,57,1296,France métropolitaine
1993,femmes,58,1385,France métropolitaine
1993,femmes,59,1477,France métropolitaine
1993,femmes,60,1679,France métropolitaine
1993,femmes,61,1813,France métropolitaine
1993,femmes,62,2031,France métropolitaine
1993,femmes,63,2158,France métropolitaine
1993,femmes,64,2244,France métropolitaine
1993,femmes,65,2450,France métropolitaine
1993,femmes,66,2626,France métropolitaine
1993,femmes,67,2919,France métropolitaine
1993,femmes,68,3177,France métropolitaine
1993,femmes,69,3400,France métropolitaine
1993,femmes,70,3654,France métropolitaine
1993,femmes,71,4134,France métropolitaine
1993,femmes,72,4656,France métropolitaine
1993,femmes,73,4307,France métropolitaine
1993,femmes,74,3074,France métropolitaine
1993,femmes,75,3285,France métropolitaine
1993,femmes,76,3178,France métropolitaine
1993,femmes,77,3542,France métropolitaine
1993,femmes,78,6456,France métropolitaine
1993,femmes,79,7935,France métropolitaine
1993,femmes,80,8991,France métropolitaine
1993,femmes,81,9215,France métropolitaine
1993,femmes,82,9881,France métropolitaine
1993,femmes,83,10863,France métropolitaine
1993,femmes,84,11501,France métropolitaine
1993,femmes,85,11556,France métropolitaine
1993,femmes,86,11919,France métropolitaine
1993,femmes,87,11644,France métropolitaine
1993,femmes,88,11289,France métropolitaine
1993,femmes,89,10922,France métropolitaine
1993,femmes,90,9756,France métropolitaine
1993,femmes,91,9244,France métropolitaine
1993,femmes,92,7945,France métropolitaine
1993,femmes,93,6445,France métropolitaine
1993,femmes,94,5095,France métropolitaine
1993,femmes,95,4087,France métropolitaine
1993,femmes,96,3136,France métropolitaine
1993,femmes,97,2453,France métropolitaine
1993,femmes,98,1671,France métropolitaine
1993,femmes,99,1103,France métropolitaine
1993,femmes,100,2090,France métropolitaine
1994,femmes,0,1748,France métropolitaine
1994,femmes,1,164,France métropolitaine
1994,femmes,2,86,France métropolitaine
1994,femmes,3,55,France métropolitaine
1994,femmes,4,57,France métropolitaine
1994,femmes,5,60,France métropolitaine
1994,femmes,6,61,France métropolitaine
1994,femmes,7,45,France métropolitaine
1994,femmes,8,57,France métropolitaine
1994,femmes,9,46,France métropolitaine
1994,femmes,10,56,France métropolitaine
1994,femmes,11,43,France métropolitaine
1994,femmes,12,62,France métropolitaine
1994,femmes,13,69,France métropolitaine
1994,femmes,14,70,France métropolitaine
1994,femmes,15,76,France métropolitaine
1994,femmes,16,87,France métropolitaine
1994,femmes,17,111,France métropolitaine
1994,femmes,18,130,France métropolitaine
1994,femmes,19,143,France métropolitaine
1994,femmes,20,165,France métropolitaine
1994,femmes,21,194,France métropolitaine
1994,femmes,22,167,France métropolitaine
1994,femmes,23,175,France métropolitaine
1994,femmes,24,199,France métropolitaine
1994,femmes,25,208,France métropolitaine
1994,femmes,26,212,France métropolitaine
1994,femmes,27,253,France métropolitaine
1994,femmes,28,233,France métropolitaine
1994,femmes,29,237,France métropolitaine
1994,femmes,30,291,France métropolitaine
1994,femmes,31,322,France métropolitaine
1994,femmes,32,294,France métropolitaine
1994,femmes,33,355,France métropolitaine
1994,femmes,34,342,France métropolitaine
1994,femmes,35,370,France métropolitaine
1994,femmes,36,388,France métropolitaine
1994,femmes,37,460,France métropolitaine
1994,femmes,38,506,France métropolitaine
1994,femmes,39,472,France métropolitaine
1994,femmes,40,531,France métropolitaine
1994,femmes,41,533,France métropolitaine
1994,femmes,42,581,France métropolitaine
1994,femmes,43,662,France métropolitaine
1994,femmes,44,733,France métropolitaine
1994,femmes,45,723,France métropolitaine
1994,femmes,46,815,France métropolitaine
1994,femmes,47,905,France métropolitaine
1994,femmes,48,847,France métropolitaine
1994,femmes,49,782,France métropolitaine
1994,femmes,50,806,France métropolitaine
1994,femmes,51,799,France métropolitaine
1994,femmes,52,815,France métropolitaine
1994,femmes,53,760,France métropolitaine
1994,femmes,54,991,France métropolitaine
1994,femmes,55,1069,France métropolitaine
1994,femmes,56,1162,France métropolitaine
1994,femmes,57,1191,France métropolitaine
1994,femmes,58,1256,France métropolitaine
1994,femmes,59,1432,France métropolitaine
1994,femmes,60,1586,France métropolitaine
1994,femmes,61,1714,France métropolitaine
1994,femmes,62,1923,France métropolitaine
1994,femmes,63,2060,France métropolitaine
1994,femmes,64,2175,France métropolitaine
1994,femmes,65,2373,France métropolitaine
1994,femmes,66,2638,France métropolitaine
1994,femmes,67,2802,France métropolitaine
1994,femmes,68,3075,France métropolitaine
1994,femmes,69,3372,France métropolitaine
1994,femmes,70,3563,France métropolitaine
1994,femmes,71,3874,France métropolitaine
1994,femmes,72,4488,France métropolitaine
1994,femmes,73,4999,France métropolitaine
1994,femmes,74,4756,France métropolitaine
1994,femmes,75,3292,France métropolitaine
1994,femmes,76,3384,France métropolitaine
1994,femmes,77,3372,France métropolitaine
1994,femmes,78,3772,France métropolitaine
1994,femmes,79,6705,France métropolitaine
1994,femmes,80,8565,France métropolitaine
1994,femmes,81,9122,France métropolitaine
1994,femmes,82,9562,France métropolitaine
1994,femmes,83,9969,France métropolitaine
1994,femmes,84,10853,France métropolitaine
1994,femmes,85,11374,France métropolitaine
1994,femmes,86,11509,France métropolitaine
1994,femmes,87,11006,France métropolitaine
1994,femmes,88,10862,France métropolitaine
1994,femmes,89,10380,France métropolitaine
1994,femmes,90,9779,France métropolitaine
1994,femmes,91,8912,France métropolitaine
1994,femmes,92,7990,France métropolitaine
1994,femmes,93,6688,France métropolitaine
1994,femmes,94,5241,France métropolitaine
1994,femmes,95,4327,France métropolitaine
1994,femmes,96,3240,France métropolitaine
1994,femmes,97,2338,France métropolitaine
1994,femmes,98,1789,France métropolitaine
1994,femmes,99,1122,France métropolitaine
1994,femmes,100,2203,France métropolitaine
1995,femmes,0,1543,France métropolitaine
1995,femmes,1,171,France métropolitaine
1995,femmes,2,80,France métropolitaine
1995,femmes,3,76,France métropolitaine
1995,femmes,4,66,France métropolitaine
1995,femmes,5,49,France métropolitaine
1995,femmes,6,55,France métropolitaine
1995,femmes,7,45,France métropolitaine
1995,femmes,8,52,France métropolitaine
1995,femmes,9,44,France métropolitaine
1995,femmes,10,33,France métropolitaine
1995,femmes,11,66,France métropolitaine
1995,femmes,12,69,France métropolitaine
1995,femmes,13,53,France métropolitaine
1995,femmes,14,74,France métropolitaine
1995,femmes,15,85,France métropolitaine
1995,femmes,16,96,France métropolitaine
1995,femmes,17,122,France métropolitaine
1995,femmes,18,135,France métropolitaine
1995,femmes,19,153,France métropolitaine
1995,femmes,20,158,France métropolitaine
1995,femmes,21,166,France métropolitaine
1995,femmes,22,191,France métropolitaine
1995,femmes,23,198,France métropolitaine
1995,femmes,24,193,France métropolitaine
1995,femmes,25,203,France métropolitaine
1995,femmes,26,202,France métropolitaine
1995,femmes,27,232,France métropolitaine
1995,femmes,28,236,France métropolitaine
1995,femmes,29,274,France métropolitaine
1995,femmes,30,312,France métropolitaine
1995,femmes,31,291,France métropolitaine
1995,femmes,32,335,France métropolitaine
1995,femmes,33,347,France métropolitaine
1995,femmes,34,344,France métropolitaine
1995,femmes,35,394,France métropolitaine
1995,femmes,36,383,France métropolitaine
1995,femmes,37,417,France métropolitaine
1995,femmes,38,462,France métropolitaine
1995,femmes,39,530,France métropolitaine
1995,femmes,40,573,France métropolitaine
1995,femmes,41,592,France métropolitaine
1995,femmes,42,597,France métropolitaine
1995,femmes,43,691,France métropolitaine
1995,femmes,44,714,France métropolitaine
1995,femmes,45,758,France métropolitaine
1995,femmes,46,828,France métropolitaine
1995,femmes,47,933,France métropolitaine
1995,femmes,48,935,France métropolitaine
1995,femmes,49,883,France métropolitaine
1995,femmes,50,823,France métropolitaine
1995,femmes,51,825,France métropolitaine
1995,femmes,52,828,France métropolitaine
1995,femmes,53,848,France métropolitaine
1995,femmes,54,791,France métropolitaine
1995,femmes,55,1007,France métropolitaine
1995,femmes,56,1042,France métropolitaine
1995,femmes,57,1181,France métropolitaine
1995,femmes,58,1226,France métropolitaine
1995,femmes,59,1357,France métropolitaine
1995,femmes,60,1552,France métropolitaine
1995,femmes,61,1710,France métropolitaine
1995,femmes,62,1892,France métropolitaine
1995,femmes,63,2034,France métropolitaine
1995,femmes,64,2161,France métropolitaine
1995,femmes,65,2391,France métropolitaine
1995,femmes,66,2712,France métropolitaine
1995,femmes,67,2853,France métropolitaine
1995,femmes,68,3038,France métropolitaine
1995,femmes,69,3291,France métropolitaine
1995,femmes,70,3531,France métropolitaine
1995,femmes,71,3878,France métropolitaine
1995,femmes,72,4381,France métropolitaine
1995,femmes,73,4906,France métropolitaine
1995,femmes,74,5635,France métropolitaine
1995,femmes,75,5267,France métropolitaine
1995,femmes,76,3550,France métropolitaine
1995,femmes,77,3793,France métropolitaine
1995,femmes,78,3844,France métropolitaine
1995,femmes,79,4146,France métropolitaine
1995,femmes,80,7385,France métropolitaine
1995,femmes,81,9092,France métropolitaine
1995,femmes,82,9852,France métropolitaine
1995,femmes,83,10575,France métropolitaine
1995,femmes,84,10820,France métropolitaine
1995,femmes,85,11584,France métropolitaine
1995,femmes,86,11930,France métropolitaine
1995,femmes,87,11899,France métropolitaine
1995,femmes,88,11635,France métropolitaine
1995,femmes,89,10957,France métropolitaine
1995,femmes,90,10231,France métropolitaine
1995,femmes,91,9137,France métropolitaine
1995,femmes,92,8462,France métropolitaine
1995,femmes,93,7276,France métropolitaine
1995,femmes,94,5944,France métropolitaine
1995,femmes,95,4812,France métropolitaine
1995,femmes,96,3566,France métropolitaine
1995,femmes,97,2654,France métropolitaine
1995,femmes,98,1975,France métropolitaine
1995,femmes,99,1327,France métropolitaine
1995,femmes,100,2467,France métropolitaine
1996,femmes,0,1479,France métropolitaine
1996,femmes,1,138,France métropolitaine
1996,femmes,2,74,France métropolitaine
1996,femmes,3,55,France métropolitaine
1996,femmes,4,61,France métropolitaine
1996,femmes,5,55,France métropolitaine
1996,femmes,6,48,France métropolitaine
1996,femmes,7,43,France métropolitaine
1996,femmes,8,51,France métropolitaine
1996,femmes,9,42,France métropolitaine
1996,femmes,10,42,France métropolitaine
1996,femmes,11,45,France métropolitaine
1996,femmes,12,50,France métropolitaine
1996,femmes,13,42,France métropolitaine
1996,femmes,14,64,France métropolitaine
1996,femmes,15,104,France métropolitaine
1996,femmes,16,87,France métropolitaine
1996,femmes,17,99,France métropolitaine
1996,femmes,18,126,France métropolitaine
1996,femmes,19,123,France métropolitaine
1996,femmes,20,143,France métropolitaine
1996,femmes,21,164,France métropolitaine
1996,femmes,22,179,France métropolitaine
1996,femmes,23,166,France métropolitaine
1996,femmes,24,188,France métropolitaine
1996,femmes,25,174,France métropolitaine
1996,femmes,26,220,France métropolitaine
1996,femmes,27,217,France métropolitaine
1996,femmes,28,197,France métropolitaine
1996,femmes,29,236,France métropolitaine
1996,femmes,30,270,France métropolitaine
1996,femmes,31,306,France métropolitaine
1996,femmes,32,306,France métropolitaine
1996,femmes,33,342,France métropolitaine
1996,femmes,34,339,France métropolitaine
1996,femmes,35,386,France métropolitaine
1996,femmes,36,397,France métropolitaine
1996,femmes,37,452,France métropolitaine
1996,femmes,38,455,France métropolitaine
1996,femmes,39,498,France métropolitaine
1996,femmes,40,517,France métropolitaine
1996,femmes,41,560,France métropolitaine
1996,femmes,42,617,France métropolitaine
1996,femmes,43,650,France métropolitaine
1996,femmes,44,715,France métropolitaine
1996,femmes,45,758,France métropolitaine
1996,femmes,46,818,France métropolitaine
1996,femmes,47,911,France métropolitaine
1996,femmes,48,896,France métropolitaine
1996,femmes,49,1045,France métropolitaine
1996,femmes,50,895,France métropolitaine
1996,femmes,51,881,France métropolitaine
1996,femmes,52,919,France métropolitaine
1996,femmes,53,906,France métropolitaine
1996,femmes,54,860,France métropolitaine
